usuario_id,qtd_jogos,qtd_avaliacoes
2635740,1217,1
2662952,187,2
2680731,1288,2
2701462,624,8
2933661,109,2
3045243,456,3
3142248,299,6
3147612,275,5
3161996,411,14
3223017,288,2
3227587,427,33
3233479,50,8
3391033,15,1
3433161,113,12
3443877,631,5
3481866,167,1
3518873,294,5
3611859,684,15
3652068,528,7
3685286,170,1
3703940,327,1
3730194,518,8
3876464,292,1
3957204,202,2
4088080,316,14
4098680,253,1
4102360,145,2
4141615,247,1
4146055,120,11
4156297,507,4
4156787,391,16
4159231,648,3
4160196,254,6
4209570,1261,10
4268930,879,3
4285465,254,23
4356443,40,3
4378043,26,1
4386223,132,2
4523239,125,2
4557910,239,4
4573042,495,4
4584387,35,1
4616371,1020,1
4655185,162,5
4741934,81,1
4766536,127,1
4778560,394,9
4778805,393,2
4804303,5,1
4806696,251,2
4815620,271,2
4819923,497,7
4851342,192,1
4860462,542,3
4868315,106,2
4883046,43,3
4886299,855,6
4892088,237,31
4909128,4358,1
4919814,184,14
5016819,67,3
5040705,52,5
5052278,248,7
5071152,152,12
5092689,172,4
5098313,451,21
5112575,148,5
5117825,181,1
5118725,377,4
5125897,681,2
5140147,194,12
5183040,405,4
5184126,77,4
5200343,189,1
5213622,235,23
5214730,418,1
5253600,267,7
5258744,237,3
5260265,990,8
5263964,315,6
5276055,274,2
5278758,7,1
5307280,230,7
5311981,181,2
5318624,210,2
5328321,33,6
5330215,232,2
5335081,533,30
5335291,198,3
5336572,308,4
5339678,103,3
5339817,283,3
5345624,160,2
5348436,610,3
5351845,187,2
5369956,203,3
5371973,202,10
5373754,493,4
5373913,140,1
5377557,2431,58
5380172,116,3
5383191,655,7
5394975,80,4
5399480,54,1
5404224,667,5
5433840,73,2
5448231,101,1
5469280,75,5
5484673,125,1
5491947,15,1
5496568,1131,9
5497396,426,1
5516781,23,1
5519788,109,10
5520854,209,1
5527288,335,2
5536212,1364,23
5546715,40,4
5562248,24,1
5563456,752,3
5576911,399,19
5577047,962,33
5580641,348,4
5584465,163,2
5599370,268,5
5611403,39,2
5612854,50,3
5614276,19,1
5648989,151,6
5666204,211,9
5673794,109,1
5700113,3,1
5702414,195,2
5716196,117,5
5725535,110,6
5728280,234,3
5737054,335,1
5747159,356,2
5769667,343,5
5786299,432,2
5788416,243,4
5789504,26,1
5810648,458,1
5836823,61,1
5849199,103,1
5879769,224,7
5902442,323,1
5910795,412,15
5915264,273,5
5934012,272,26
5941498,100,1
5956219,706,3
5957369,216,1
5963718,166,1
5966752,1264,28
5972686,195,1
5974913,304,2
5990328,42,3
6020288,588,11
6024627,205,2
6074133,611,8
6080568,499,12
6094730,95,1
6096327,96,1
6110602,245,4
6126687,49,1
6145361,1287,9
6155191,132,1
6164413,283,14
6282616,243,7
6284831,112,2
6307452,70,1
6360096,533,3
6403926,272,7
6411794,56,2
6412880,30,1
6460520,57,1
6520481,219,1
6527530,59,3
6541163,219,3
6564149,375,14
6611612,107,6
6626754,333,7
6674862,96,1
6704759,68,9
6705284,78,3
6708536,631,7
6737214,129,9
6741382,106,2
6745116,383,1
6838732,41,1
6847346,25,1
6848734,148,9
6854012,29,1
6864704,50,1
6874838,77,3
6876146,104,3
6893394,235,12
6898575,263,6
6901503,112,1
30728,982,33
40053,174,1
61586,414,4
87032,179,1
107399,246,7
129025,311,3
135206,1187,22
152060,129,3
204914,46,9
206525,1838,1
209991,321,4
326431,254,1
379347,96,5
420234,122,1
427358,414,1
434073,14,3
460712,119,1
465049,418,11
476558,36,1
518633,223,4
520255,323,11
539872,129,2
556050,121,14
558819,463,34
559369,63,2
623615,51,1
633970,530,1
643406,134,10
677652,452,12
712877,256,1
741634,320,7
774588,348,11
802503,1540,2
810284,1083,22
812644,404,6
866365,146,2
881290,19,4
933835,29,2
955124,65,3
1064148,818,7
1130056,92,2
1226218,89,1
1275708,217,5
1340145,58,1
1345064,294,4
1394295,68,2
1403281,17,1
1463790,106,1
1490956,173,3
1499302,270,5
1521838,319,6
1533616,96,7
1559905,515,2
1612923,110,19
1664623,102,7
1676287,125,13
1694059,31,4
1704417,72,2
1718295,298,3
1747834,17,1
1814363,304,3
1909124,35,2
1962647,189,4
1972967,84,2
1985755,155,3
1988186,183,7
1995724,836,2
2002306,55,1
2011776,167,2
2042803,13,2
2050694,996,30
2052793,260,20
2055544,156,3
2060747,11,1
2063427,20,1
2095547,817,34
2104588,480,2
2117032,418,6
2129970,36,1
2146082,237,5
2148628,104,3
2170892,53,1
2174015,217,5
2179893,272,1
2188919,46,1
2196359,42,4
2229253,167,3
2231261,53,1
2249536,292,5
2271486,60,3
2273494,202,3
2286044,48,2
2299861,173,3
2300440,28,6
2324146,38,6
2333350,66,2
2354557,159,3
2419076,206,1
2437877,181,2
2440584,136,1
2453744,74,4
2457619,92,8
2475256,196,8
2475960,68,2
2478673,59,2
2478762,73,4
2479260,560,2
2480645,110,1
2503731,37,3
2522251,229,1
2528953,76,1
2538939,62,3
2541042,210,1
2541165,91,4
2549705,87,11
2551902,19,1
2554059,484,11
2560347,63,7
2561423,365,1
2566008,133,4
2584825,608,3
2606760,205,3
2641375,40,3
2656910,58,2
2659493,37,1
2681207,70,10
2700568,121,5
2702058,364,7
2729468,414,1
2746558,49,1
2746812,317,8
2748467,366,11
2761474,145,3
2762845,291,3
2771470,141,1
2782319,46,6
2787006,223,17
2790937,65,1
2796056,133,1
2797595,48,3
2801710,121,1
2842964,329,9
2843952,159,1
2846096,475,7
2858263,150,3
2866375,134,3
2869468,260,13
2898546,43,2
2913421,100,5
2918201,20,1
2936186,42,5
2945714,109,12
2945873,156,2
2956601,13,1
2971772,32,1
2976620,166,1
2994929,117,12
3008328,157,6
3036182,316,13
3054836,395,17
3077453,303,16
3077660,259,4
3096461,400,26
3118129,14,1
3126597,144,5
3156693,123,5
3173974,12,1
3182795,35,2
3221634,1041,10
3252058,192,39
3263588,10,1
3268421,28,1
3282908,4,1
3290624,228,86
3296827,223,22
3297161,235,2
3345103,74,1
3345737,213,11
3448035,40,1
3451144,163,2
3452245,244,22
3454316,98,1
3467057,32,3
3501879,21,1
3512872,100,2
3520680,102,8
3548266,492,5
3554357,127,9
3554871,67,1
3579519,115,4
3619035,64,1
3628130,449,1
3640056,71,1
3648158,30,3
3656007,281,5
3671584,50,2
3676990,250,5
3682724,23,5
3693437,83,6
3714784,126,8
3740383,5,1
3744842,6,1
3746203,11,1
3750273,20,1
3792483,12,3
3799224,47,1
3808339,145,14
3811155,40,3
3813411,66,1
3816900,38,1
3846598,271,5
3876881,110,5
3905825,51,7
3939718,50,1
3964834,127,2
3979534,128,2
3984538,13,1
3997940,109,2
3998853,25,5
4010956,55,3
4011739,78,1
4027526,12,1
4113046,1678,5
4130343,118,3
4142343,0,1
4178296,64,1
4183183,5,1
4183808,208,2
4194509,17,1
4204833,152,5
4243006,116,17
4263754,58,2
4286008,20,3
4286018,51,6
4310583,19,2
4323976,372,3
4337912,259,5
4339694,24,2
4344231,143,11
4349721,23,3
4354061,177,24
4374843,12,1
4376586,100,4
4382166,28,2
4389435,41,1
4392747,25,3
4396850,70,1
4424657,62,1
4429613,67,8
4435078,106,6
4438736,107,3
4441891,58,6
4451466,22,4
4459332,329,9
4462093,40,1
4467383,108,1
4468788,47,8
4491547,20,1
4512613,42,1
4534164,76,8
4537906,103,1
4539709,6,1
4541258,149,3
4557034,45,3
4563639,384,6
4571020,258,37
4571559,1860,35
4572968,137,1
4576138,15,1
4576291,95,6
4595550,39,1
4611439,122,1
4613750,59,2
4615605,81,2
4640491,520,8
4656419,9,2
4705981,11,4
4708227,26,2
4742213,131,1
4744183,140,1
4754279,141,13
4762958,14,2
4764529,27,1
4781732,110,4
4791164,15,1
4803537,57,3
4820332,72,3
4833599,38,2
4835466,369,9
4842550,20,1
4849317,142,14
4870358,28,6
4871303,9,1
4875599,69,1
4877018,84,2
4880807,112,2
4890795,89,5
4898097,27,7
4904843,188,2
4923147,53,2
4944390,33,2
4961631,144,6
4963501,23,3
4966262,142,2
4990663,86,4
4997987,77,1
5006593,12,1
5007565,34,2
5029331,31,1
5042982,20,1
5054487,73,15
5069216,57,7
5093506,242,6
5094893,103,4
5096820,79,18
5113927,5,2
5117152,113,3
5118058,66,1
5125841,133,2
5208393,6,1
5231897,188,2
5232804,18,1
5243067,31,2
5258691,30,1
5355300,21,1
5621366,19,3
5981196,43,3
6006354,24,2
6015038,32,2
6017851,29,12
6031376,27,1
6036227,55,1
6041399,14,5
6072485,85,1
6110975,57,4
6112975,112,2
6162692,58,2
6188664,44,6
6212137,58,2
6217950,35,2
6252842,42,2
6259053,88,13
6263387,66,1
6294607,53,7
6300731,165,12
6310024,6,1
6331244,24,2
6342532,148,1
6350245,29,4
6363825,17,2
6371528,20,1
6373085,31,5
6375867,32,2
6399232,22,2
6419756,19,1
6454392,111,2
6462485,24,2
6470701,3,1
6473649,19,3
6490501,83,4
6509016,45,1
6513395,20,2
6523967,2,1
6583514,96,7
6587747,27,7
6601038,5,1
6601664,8,2
6632822,22,2
6661645,42,5
6680562,52,7
6685287,66,2
6687067,41,1
6736226,170,1
6753501,3,1
6755388,110,3
6807305,37,2
6844508,33,4
6870207,16,3
6909996,349,3
6910556,28,1
18219,17,2
27928,80,12
41284,5,1
44655,39,1
46237,56,1
65374,23,2
79065,29,1
92420,234,24
93618,41,3
94571,86,15
129799,38,6
141676,132,10
162815,45,7
167116,14,2
196874,36,1
201662,16,1
211377,55,5
219004,123,3
221703,9,1
243422,17,1
255561,24,2
256269,19,1
263790,7,1
270018,327,2
298697,17,2
309144,46,3
310923,62,1
311904,8,2
318384,9,1
365465,15,1
371260,40,5
382551,24,1
393599,143,27
414889,23,1
420597,61,1
428841,23,3
450124,34,1
461312,28,1
461710,25,3
462644,52,4
467871,87,5
473582,40,4
477821,40,5
483805,28,2
497285,21,2
503517,96,13
530776,74,21
542274,30,6
545923,35,2
569785,15,1
594475,42,5
607451,53,3
628635,10,1
653002,11,2
663749,21,2
664229,17,1
676071,16,3
677317,0,1
682298,5,1
708932,39,5
720792,74,5
736098,23,1
739499,40,1
745206,30,4
749362,29,1
757605,5,1
766999,23,1
768323,58,2
773443,75,1
777583,37,2
782389,20,1
792878,20,2
794483,9,1
795613,13,1
798163,6,1
804612,13,1
812232,68,5
824560,27,2
854588,6,1
856381,14,2
881498,20,2
882053,90,1
882510,41,1
884095,53,12
899656,63,1
910826,6,1
927540,101,2
936000,49,2
949369,50,2
967237,42,2
971200,16,1
972536,34,1
978148,31,5
1005663,25,1
1007293,38,13
1017240,12,1
1024984,10,1
1037423,0,1
1038301,10,1
1055036,12,3
1068144,39,1
1078481,32,2
1079437,9,2
1080033,80,1
1100116,17,1
1102659,7,1
1103708,57,1
1110561,27,3
1110776,5,1
1120404,8,1
1122136,4,1
1133580,31,8
1135454,3,1
1143231,23,2
1147179,43,1
1152777,40,5
1158070,2,2
1182691,63,1
1197706,26,6
1204188,26,5
1204632,9,1
1230215,24,1
1232184,34,3
1235793,17,1
1237599,36,2
1255297,38,2
1257033,46,5
1278136,105,1
1282455,59,2
1321472,37,4
1322705,15,5
1325135,74,4
1338763,0,1
1347902,72,2
1352412,8,1
1354304,11,1
1354833,31,1
1361203,95,8
1361543,8,2
1368401,27,11
1368418,23,1
1375959,38,2
1376000,63,5
1376532,22,2
1395387,34,2
1395642,133,5
1408414,10,1
1413979,4,1
1426819,7,1
1464210,33,2
1466824,20,3
1487594,94,4
1489288,13,4
1491040,10,3
1493430,28,1
1494463,34,1
1521206,2,1
1525653,24,5
1526017,17,2
1529460,50,1
1537926,37,8
1543758,17,6
1545278,35,5
1560019,12,3
1572884,2,1
1576326,18,2
1588357,10,1
1592751,20,9
1598462,6,1
1599485,7,1
1602673,7,1
1613824,8,1
1631528,22,1
1634331,29,1
1637745,49,2
1656721,4,2
1658869,6,1
1675832,36,2
1678340,14,3
1691325,48,2
1695376,7,1
1704275,67,1
1706565,12,3
1719802,62,1
1725579,13,2
1741573,7,2
1751443,63,3
1751902,0,1
1752348,5,2
1753278,50,3
1760075,68,1
1764910,0,1
1778697,44,4
1785858,38,5
1791890,44,9
1798026,2,1
1799070,31,1
1801371,111,3
1809052,22,1
1811191,24,3
1811391,31,2
1817265,6,1
1828713,5,1
1833900,23,3
1835642,14,1
1840244,26,1
1849023,0,1
1849068,4,1
1856976,21,1
1860031,3,1
1861707,5,1
1862325,269,5
1870381,9,1
1871023,16,1
1878270,6,1
1881517,0,1
1886081,46,2
1894493,20,1
1897573,4,2
1902577,20,2
1908117,31,3
1910974,8,1
1913160,5,2
1914282,11,1
1921385,39,4
1922817,4,1
1933932,34,1
1939200,85,2
1955563,5,1
1961923,7,2
1962100,16,2
1963298,12,1
1963535,89,1
1966250,61,1
1976942,38,1
1979576,5,2
1997955,51,2
2002651,2,1
2009488,10,1
2020530,8,1
2020752,6,1
2020964,5,2
2034867,12,1
2081119,4,1
2089940,12,1
2091922,4,1
2103388,26,2
2103754,4,1
2118340,26,1
2127108,15,1
2142356,51,2
2145424,46,9
2166245,42,1
2180154,11,1
2184167,21,4
2185218,4,2
2188656,7,1
2199558,7,1
2210652,6,1
2210842,3,2
2211392,4,3
2215568,29,1
2218461,3,1
2221542,9,2
2230017,11,1
2231403,5,4
2232392,32,2
2232578,0,1
2282257,5,1
2288774,19,4
2295972,10,1
2296378,0,1
2299045,3,1
2300264,6,1
2309573,11,2
2310215,26,3
2311436,2,1
2315347,0,1
2316352,0,1
2124685,251,2
5526885,39,2
2087787,105,1
2648548,192,2
4427411,20,1
4601051,192,3
5206396,668,24
5407064,3120,17
5443033,489,6
5511791,178,8
5579952,56,2
5647735,1455,23
5732208,295,1
5757740,192,1
5830743,371,1
5978502,509,2
6423424,1317,8
6507300,1999,5
6838746,1430,8
113457,339,2
245097,546,5
253402,218,2
366660,191,7
466734,103,2
511157,666,1
559299,348,6
567931,306,8
744776,154,4
1045502,372,5
1107599,56,3
1365181,81,5
1450310,52,4
2154604,67,1
2223174,116,4
2328496,277,5
2658926,251,6
2947417,440,2
2952252,377,8
3148365,137,2
3175795,196,5
3229822,3903,81
3261039,220,2
3321408,413,47
3418287,819,4
3441962,986,29
3559591,698,2
3574187,673,8
3610646,126,1
3640144,443,4
3647800,21,2
3657685,229,8
3697051,589,14
3899654,495,12
4041788,64,3
4044533,90,1
4090786,161,4
4112215,179,11
4147710,797,11
4176966,679,26
4211767,204,2
4221499,718,25
4250884,39,4
4290871,120,8
4299058,1589,8
4306155,358,3
4320059,143,9
4348942,290,5
4367604,41,2
4378028,399,5
4428965,148,3
4471579,312,7
4516135,370,2
4559124,351,1
4562758,310,10
4585003,98,1
4596041,171,5
4612048,96,1
4677132,87,1
4679428,254,2
4752122,305,3
4832030,157,9
4847360,303,7
4854687,260,6
4928401,518,2
4966298,293,1
5015360,193,1
5027452,562,8
5035925,321,1
5069186,274,4
5073730,370,5
5081322,317,9
5096071,967,25
5097904,413,8
5143753,209,3
5145121,50,3
5152501,923,3
5161778,130,5
5182745,120,5
5208087,346,35
5249648,597,27
5268780,88,1
5270656,58,3
5272478,256,7
5273575,533,11
5280549,100,6
5289383,389,13
5293092,502,4
5299501,235,20
5299510,261,4
5308202,175,2
5311013,150,3
5317099,136,16
5334357,195,3
5350104,236,3
5351972,180,30
5357355,391,4
5365832,1274,11
5384183,333,3
5392027,597,3
5395612,23,4
5414733,193,5
5418627,104,1
5425048,170,1
5429081,237,2
5435619,33,1
5437070,30,1
5439511,596,12
5452571,147,13
5464824,24,2
5472302,357,5
5474704,575,34
5475396,429,1
5486690,328,2
5488708,104,1
5489936,127,1
5505778,47,4
5526943,9,1
5527847,233,1
5530114,180,3
5537054,829,7
5540349,483,1
5544777,42,3
5545301,875,1
5545792,36,1
5550374,75,18
5554392,285,10
5556692,181,2
5558700,123,11
5559446,157,3
5566637,49,4
5572275,10,1
5588590,582,22
5590760,214,2
5592792,370,3
5604606,190,22
5611193,1690,13
5638905,118,2
5648258,427,5
5660460,90,1
5662135,91,4
5669556,60,3
5670503,43,8
5670699,33,1
5674414,86,1
5678706,79,1
5682854,82,1
5689721,469,5
5690093,51,1
5704016,118,3
5704172,179,2
5727994,541,1
5730723,41,2
5743085,263,27
5747930,5,1
5756984,37,6
5758474,510,2
5765576,342,3
5780884,60,2
5785654,424,1
5787296,118,3
5793034,89,6
5807506,477,21
5814095,895,2
5886320,691,7
5886353,313,4
5902245,272,1
5903324,135,5
5903511,471,3
5921846,171,4
5925303,316,5
5968111,113,1
5969035,56,2
5971402,805,3
5984323,208,5
6000457,75,1
6049712,1199,7
6050727,96,4
6065640,72,2
6105241,284,3
6108516,146,8
6117950,265,4
6123645,17,1
6133600,428,5
6149422,137,5
6166753,303,19
6167911,357,8
6184867,327,1
6188607,50,1
6197673,38,1
6248861,762,6
6251443,35,1
6253916,871,4
6266689,244,1
6277666,240,2
6327296,363,35
6352646,268,13
6361534,217,1
6380960,140,8
6431825,77,1
6447778,88,1
6452505,112,3
6469570,149,3
6470850,219,1
6516343,68,3
6533064,325,4
6619653,22,1
6658190,126,4
6663976,151,3
6668676,119,9
6689829,194,1
6697166,268,7
6704573,260,1
6708667,564,3
6715986,111,5
6716427,22,1
6720397,234,8
6732470,872,12
6745848,94,4
6747060,166,3
6781301,171,1
6786545,219,2
6803030,118,6
6844227,351,1
6877555,796,13
6881103,26,1
6892753,235,5
50505,478,14
57157,257,5
84324,592,1
93382,924,11
96397,270,14
118412,280,1
151882,278,7
170929,141,3
223296,34,1
235975,61,16
236493,181,1
277958,70,7
291855,46,1
348860,228,1
364035,66,3
405585,171,16
443086,1677,9
455214,74,2
468360,31,2
518939,456,4
525458,218,3
534368,117,1
539800,200,3
545654,283,9
556157,192,23
564778,46,1
575215,449,11
593098,566,16
604594,78,2
619055,425,6
628381,175,2
752276,196,2
758827,212,1
767242,31,1
808883,92,5
816375,433,3
820151,721,14
864194,89,1
898930,134,4
909632,34,3
913517,161,10
929757,205,6
932226,115,1
972418,41,2
1069643,304,15
1132559,309,1
1141948,22,1
1151832,566,40
1170567,6,1
1321184,536,39
1333434,174,12
1367224,165,2
1375938,72,6
1377911,212,20
1435549,160,3
1455474,558,36
1460917,21,1
1468241,104,4
1509483,138,2
1521372,230,4
1522584,260,1
1560966,105,3
1608415,119,1
1642292,214,6
1654398,124,2
1681372,277,6
1698415,228,2
1704920,21,1
1708601,147,29
1767522,501,5
1804660,106,1
1813937,32,1
1817191,139,5
1821480,172,2
1822554,1753,8
1850635,770,2
1867761,577,8
1867848,71,3
1877211,185,4
1913404,90,2
1938283,695,15
1970496,202,7
1984285,17,1
1985583,36,2
1990379,230,15
2019663,74,4
2029483,159,2
2031237,405,69
2067979,207,32
2068019,96,9
2077837,127,1
2082368,130,3
2097745,88,1
2102438,153,1
2106231,73,1
2108952,155,1
2133022,35,1
2167940,158,2
2172163,550,77
2183038,169,3
2187655,24,2
2205215,199,1
2207180,61,3
2218777,91,5
2222841,81,2
2228941,89,7
2240765,461,8
2322270,41,3
2338707,987,20
2361219,77,1
2374987,46,2
2400530,50,2
2405948,24,3
2425964,124,3
2428087,33,2
2441024,162,3
2445401,79,1
2446941,541,108
2450063,9,2
2452499,72,1
2454153,53,2
2456914,117,2
2458484,253,6
2464656,193,2
2483664,364,3
2486133,36,1
2493276,418,3
2515805,33,1
2542213,101,2
2545348,103,3
2545867,109,14
2548305,65,1
2554896,189,9
2556924,155,10
2561543,530,1
2561856,68,1
2577505,166,5
2580738,185,1
2583358,33,2
2584065,164,6
2585422,56,5
2600940,24,5
2603367,102,2
2615217,24,2
2643996,131,5
2649715,139,21
2652904,134,1
2670731,11,1
2678830,689,31
2679665,98,31
2692699,177,1
2715864,129,1
2718730,33,1
2719616,153,2
2748983,73,3
2761711,92,1
2773424,335,37
2787684,41,2
2798605,686,9
2825027,27,2
2836915,49,1
2844604,82,8
2874448,61,9
2878329,197,3
2886518,49,1
2887367,120,17
2893238,70,2
2896352,181,11
2901680,199,20
2903279,71,1
2924956,211,4
2945053,79,4
2976496,176,2
2977004,88,4
2987317,4,1
3001451,727,13
3005159,94,2
3008421,47,1
3022580,16,1
3024942,32,3
3047758,42,1
3062994,29,3
3069509,213,10
3076188,117,32
3080449,43,1
3081173,157,2
3126042,113,8
3130304,50,6
3134151,1082,25
3146890,66,3
3154700,77,1
3181114,16,2
3185720,15,1
3229061,37,1
3243548,86,6
3266264,38,1
3267429,0,1
3288101,34,2
3295073,117,2
3312083,50,3
3327419,31,1
3336172,189,5
3347368,86,1
3361666,62,2
3417690,38,1
3419511,35,5
3420062,26,4
3433508,168,3
3440616,403,32
3445624,90,4
3449203,26,1
3481808,189,3
3503461,112,5
3525073,232,1
3526055,123,5
3527398,9,1
3550763,60,1
3555975,78,1
3564067,81,4
3572375,269,4
3579427,36,2
3594300,52,2
3609753,91,7
3650660,121,3
3668474,134,16
3670028,218,18
3686082,67,1
3690116,32,1
3728215,71,13
3730576,13,3
3736735,36,1
3775830,158,10
3794947,153,3
3811489,220,18
3815163,156,7
3818667,25,1
3831298,73,6
3842514,98,4
3855250,41,1
3858604,62,1
3865645,36,3
3866599,110,1
3872798,69,5
3881968,196,4
3898582,59,3
3908444,40,3
3936451,89,1
3946213,81,1
3952778,33,6
3971873,49,2
3976114,74,2
3982284,209,1
3985516,33,1
3989336,721,26
3999474,10,2
4004547,14,1
4019501,51,10
4024728,152,5
4029432,109,2
4043259,39,3
4070500,120,2
4097000,79,1
4101764,193,6
4134187,404,7
4144033,93,1
4157478,25,2
4187023,64,11
4205139,4,2
4210532,42,2
4211484,38,1
4212270,170,1
4217346,45,2
4221639,9,1
4223210,115,4
4228965,16,2
4237397,91,12
4263614,16,1
4268125,47,1
4278324,130,2
4334112,40,1
4336871,2,1
4340380,68,6
4349761,132,2
4392219,120,4
4399979,32,1
4412245,5,1
4444207,25,1
4470737,385,1
4489901,146,16
4545545,381,4
4548175,55,1
4553211,117,5
4577419,11,2
4606323,13,1
4631628,54,4
4635578,49,3
4658513,37,2
4662293,18,1
4662794,16,1
4677112,212,55
4696147,7,1
4696411,21,1
4706730,37,1
4710958,135,3
4712862,22,2
4714410,184,7
4718031,110,3
4728752,72,1
4743661,56,1
4749265,8,1
4754966,51,1
4779129,213,1
4790032,208,5
4791379,57,4
4818687,20,2
4834094,38,2
4836335,54,2
4844401,30,1
4852206,16,1
4853986,39,2
4872781,8,1
4873352,6,1
4884644,35,3
4904145,167,7
4923034,117,10
4926896,21,1
4938343,54,1
4941629,36,2
4960830,14,3
4961976,10,1
4980774,138,13
5003628,45,4
5004381,32,4
5022047,57,4
5035303,118,2
5039726,86,7
5045788,11,1
5058050,69,3
5094116,15,3
5123220,20,1
5129575,101,17
5150860,9,1
5163098,19,2
5165948,179,2
5182830,38,3
5193177,39,1
5236183,13,1
5246551,21,1
5255960,62,9
5857467,46,3
5988181,23,1
6008271,50,2
6009343,39,7
6015319,64,1
6021953,12,2
6027875,9,1
6029213,56,1
6063422,7,4
6070694,154,1
6085304,16,5
6088820,332,1
6092844,143,1
6111934,14,1
6129113,72,8
6146101,16,4
6146462,45,7
6150118,48,2
6167701,5,1
6171694,28,1
6198518,25,2
6200425,61,1
6241924,22,1
6249186,28,5
6259650,21,5
6268272,50,3
6292782,53,2
6299015,13,1
6309137,29,1
6342375,45,3
6381887,64,1
6421031,54,1
6423410,174,5
6450659,38,6
6451070,15,1
6452460,105,3
6453838,140,2
6458872,10,1
6468098,0,1
6468597,35,7
6474446,130,2
6479752,71,3
6481101,44,2
6484860,29,4
6489304,28,1
6489704,74,3
6495471,19,2
6498387,20,1
6501947,50,5
6515781,26,4
6516072,71,1
6517412,38,3
6519321,10,1
6530583,84,3
6537916,62,1
6544588,18,2
6550166,130,3
6555704,10,3
6572473,100,6
6585799,11,1
6592579,0,1
6598557,28,1
6603168,10,1
6614202,2,1
6627068,27,1
6634950,56,5
6650922,51,1
6657372,29,2
6664142,36,3
6671431,56,5
6691662,9,2
6694604,31,6
6696872,139,2
6698721,30,6
6704028,602,1
6717096,6,2
6742832,70,2
6755605,85,2
6779548,6,1
6789495,21,1
6790668,152,1
6857612,17,4
6898191,13,3
6904652,48,2
45025,26,1
45040,70,2
50104,86,3
51872,26,1
58967,54,4
67396,50,1
93537,33,2
115960,9,3
118136,43,4
123622,55,2
135638,39,6
197205,19,5
197887,30,2
205462,35,5
222156,166,2
224007,34,2
232828,14,2
236800,13,1
255764,93,2
265554,14,1
289004,53,13
304380,874,49
305044,32,3
306821,9,1
320434,52,2
320685,20,10
324962,121,11
332462,38,5
342453,77,3
348850,23,3
361851,50,3
389941,52,2
394779,28,2
397989,77,2
403315,63,1
403944,70,3
410995,61,5
411004,2,1
419511,39,2
433137,7,1
447156,34,1
449462,95,5
459769,79,2
469213,23,1
488865,76,4
501167,8,1
510104,18,5
519149,16,3
527259,48,5
532673,113,2
535897,5,1
540734,123,6
559080,44,1
565930,57,2
567398,21,1
603822,100,2
628630,37,1
646777,11,1
659834,45,2
661079,42,1
671730,63,13
672195,22,2
679181,18,2
702811,47,3
726079,7,1
736227,71,7
741260,38,1
748431,21,1
756482,30,3
