jogo_id,titulo,data_lancamento,win,mac,linux,avaliacao,feedback_positivo,qtd_avaliacoes,preco_final,preco_original,desconto,descricao,tags
1244460,Jurassic World Evolution 2,2021-11-09,True,False,False,Very Positive,85,13959,59.99,59.99,0.0,Jurassic World Evolution 2 is the much-anticipated sequel to Frontier’s highly successful Jurassic World Evolution. This bold new era in the Jurassic World Evolution game franchise builds upon the ground-breaking and immersive 2018 management simulation.,"['Dinosaurs', 'Building', 'Simulation', 'Management', 'Strategy', 'Sandbox', 'Singleplayer', 'City Builder', 'Sci-fi', 'Economy', 'Resource Management', 'Open World', 'Violent', 'Atmospheric', 'Action', 'Sequel', 'Survival', 'Base Building', 'Multiplayer', 'Casual']"
1305420,Agrou,2020-07-25,True,False,False,Very Positive,89,1869,4.99,4.99,0.0,"Your new favorite Werewolf game! Seat around the fire with friends, play a villager, a werewolf or another type of character and use strategy to win!","['Strategy', 'Casual', 'Indie', 'Multiplayer', 'Online Co-Op', 'Werewolves', 'Social Deduction', 'Board Game', 'Co-op', 'Tactical', 'Relaxing', 'Family Friendly', 'Comedy']"
1531430,Paragon: The Overprime,2022-12-05,True,False,False,Mixed,58,8062,0.0,0.0,0.0,Paragon: The Overprime is a free team-based TPS Action MOBA. Choose one of the many powerful heroes with unique skills and work with your teammates to conquer the Prime battlefield. Speed across the battlefield with the heroes of Prime and feel the thrill of the action.,"['Early Access', 'Sci-fi', 'MOBA', 'Cinematic', 'Third-Person Shooter', 'Multiplayer', 'PvP', 'Hero Shooter', 'Third Person', 'eSports', 'Arena Shooter', 'Team-Based', '3D', 'PvE', 'Tutorial', 'Action', 'Strategy', '3D Fighter', 'Surreal', 'Character Customization']"
1623070,Master of Magic,2022-12-13,True,False,False,Mostly Positive,72,473,39.99,39.99,0.0,"Take up the role of a great wizard, wield powerful spells, command fantasy races and challenge your rivals in this remake of a cult turn-based strategy classic. Do you have what it takes to become Master of Magic?","['Turn-Based Combat', 'Strategy', '4X', 'Strategy RPG', 'Turn-Based Strategy', 'Tactical RPG', 'Fantasy', 'Turn-Based Tactics', '3D', 'Dark Fantasy', 'Colorful', 'Cute', ""1990's"", 'Old School', 'Building', 'Economy', 'Management', 'City Builder', 'Grand Strategy', 'Singleplayer']"
1816670,GUNDAM EVOLUTION,2022-09-19,True,False,False,Mixed,52,18407,0.0,0.0,0.0,GUNDAM EVOLUTION is a fast-paced and immersive team based FPS game where you pilot Mobile Suits from the smash hit Gundam anime.,"['Action', 'Shooter', 'FPS', 'Mechs', 'Hero Shooter', 'Anime', '3D', 'First-Person', 'Sci-fi', 'Robots', 'Space', 'Tactical', 'PvP', 'Futuristic', 'Destruction', 'Team-Based', 'Character Customization', 'Controller', 'Online Co-Op', 'Free to Play']"
214490,Alien: Isolation,2014-10-06,True,True,True,Very Positive,92,36285,39.99,39.99,0.0,"Discover the true meaning of fear in Alien: Isolation, a survival horror set in an atmosphere of constant dread and mortal danger.","['Horror', 'Survival Horror', 'Sci-fi', 'Atmospheric', 'Aliens', 'Stealth', 'First-Person', 'Space', 'Female Protagonist', 'Survival', 'Singleplayer', 'Action', 'Difficult', 'Adventure', 'Psychological Horror', 'Great Soundtrack', 'FPS', 'Gore', 'Shooter', 'VR']"
301650,Battlezone 98 Redux,2016-04-18,True,True,False,Very Positive,91,821,19.99,19.99,0.0,"One of the greatest sci-fi strategy games of all time returns with remastered visuals, online multiplayer and near unlimited mod content from Steam Workshop. Experience thrilling first person action and acclaimed RTS in this explosive alternate vision of the 1960s space race.","['Strategy', 'Action', 'First-Person', 'Sci-fi', ""1990's"", 'Classic', 'RTS', 'Tanks', 'Cult Classic', 'Retro', 'Singleplayer', 'Multiplayer', 'Space', 'Remake', 'FPS', 'Alternate History']"
397350,Lords of the Realm II,2015-12-03,True,False,False,Overwhelmingly Positive,96,1108,2.99,2.99,0.0,"The great Lords of England have their eyes on the the English throne! Muster an army and overrun your enemies' castles in this classic, nail-biting strategy game that blends turn-based and real-time gameplay.","['Strategy', 'RPG', 'Medieval', 'Turn-Based', 'Classic', 'Multiplayer', 'RTS']"
464060,RUINER,2017-09-26,True,False,True,Very Positive,90,8544,19.99,19.99,0.0,RUINER is a brutal action shooter set in the year 2091 in the cyber metropolis Rengkok. A wired psychopath lashes out against a corrupt system to uncover the truth and retrieve his kidnapped brother under the guidance of a secretive hacker friend.,"['Cyberpunk', 'Action', 'Top-Down Shooter', 'Great Soundtrack', 'Indie', 'Twin Stick Shooter', 'Violent', 'Gore', 'Isometric', 'Atmospheric', 'Difficult', 'Singleplayer', 'Sci-fi', 'Shooter', 'Top-Down', 'Dystopian', 'Third Person', 'Hack and Slash', 'Fast-Paced', 'Open World']"
611760,Don't Escape: 4 Days to Survive,2019-03-11,True,True,False,Overwhelmingly Positive,99,1224,14.99,14.99,0.0,Survive through four days at the end of the world in this post-apocalyptic point-and-click thriller where your choices could keep you alive... or not.,"['Adventure', 'Indie', 'Pixel Graphics', 'Point & Click', 'Post-apocalyptic', 'Singleplayer', 'Story Rich', 'Choices Matter', '2D', 'Great Soundtrack', 'Atmospheric', 'Sci-fi', 'Mystery', 'Survival', 'Puzzle', 'Strategy', 'Thriller', 'Replay Value']"
661790,Witch Hunt,2018-09-03,True,False,False,Very Positive,88,1873,9.99,9.99,0.0,"Witch Hunt is a challenging horror themed hunting game that takes place in the 18th century. Main focus of the game is on exploration, non-linearity, and atmosphere.","['Horror', 'Survival Horror', 'Action', 'Survival', 'Atmospheric', 'Open World', 'FPS', 'Adventure', 'Supernatural', 'Singleplayer', 'Shooter', 'Psychological Horror', 'First-Person', 'Hunting', 'Exploration', 'Loot', 'Gothic', 'Difficult', 'Gore', 'Indie']"
1113120,IXION,2022-12-07,True,False,False,Mostly Positive,71,8014,34.99,34.99,0.0,"IXION is an unrelenting, city-building odyssey across the stars. As Administrator of the Tiqqun, DOLOS’ prototype space station, you are tasked with balancing preservation and exploration as you manage infrastructure, resources and crew. Can you keep the flame of humanity alight in the cold dark?","['City Builder', 'Space', 'Strategy', 'Survival', 'Resource Management', 'Colony Sim', 'Building', 'Simulation', 'Base Building', 'Exploration', 'Choices Matter', 'Atmospheric', 'Economy', 'Dark', 'Singleplayer', 'Management', 'RTS', 'Difficult', 'Post-apocalyptic', 'Indie']"
1354230,Love Tavern,2021-07-31,True,False,False,Mostly Positive,72,591,6.99,6.99,0.0,"After your death due to a car accident, you have been summoned by the goddess to take care of a tavern in an Isekai world. Your job is to hire different girls from various tribes and races to help out the business there, as well as build up room by room of the tavern to expand the business.","['Early Access', 'Sexual Content', 'Management', 'Building', 'Simulation', 'Time Management', 'City Builder', 'Colony Sim', 'God Game', 'Dating Sim', 'Life Sim', 'Immersive Sim', 'Collectathon', 'Resource Management', 'Cooking', '2.5D', 'Fantasy', 'Funny', 'Character Customization', 'Casual']"
204360,Castle Crashers®,2012-09-26,True,True,False,Overwhelmingly Positive,96,72822,14.99,14.99,0.0,"Hack, slash, and smash your way to victory in this award winning 2D arcade adventure from The Behemoth!","['2D', 'Online Co-Op', 'Funny', ""Beat 'em up"", 'Hack and Slash', 'Co-op', 'Adventure', '4 Player Local', 'Local Co-Op', 'Multiplayer', 'Local Multiplayer', 'Action', 'Singleplayer', 'Medieval', 'Cartoony', 'Cute', 'Comedy', 'RPG', 'Arcade', 'Casual']"
230290,Universe Sandbox,2015-08-24,True,True,True,Overwhelmingly Positive,96,16705,29.99,29.99,0.0,"Create & destroy on an unimaginable scale with a realistic physics-based space simulator. Explore the beauty of our universe and the fragility of our planet. Use science to bend the laws of gravity, collide planets, boil away oceans, fire epic space lasers, and customize your universe. VR optional.","['Sandbox', 'Space', 'Simulation', 'Physics', 'Science', 'Destruction', 'Realistic', 'God Game', 'Education', 'Early Access', 'Singleplayer', 'VR', 'Open World', 'Indie', 'Casual', 'Atmospheric', 'Sci-fi', 'Great Soundtrack', 'Exploration', 'Adventure']"
1093910,Tales of the Black Forest,2019-09-25,True,False,False,Overwhelmingly Positive,98,8589,3.99,3.99,0.0,"In a world filled with yōkai, a surging dark power has overshadowed a Japanese town. A group of 2 developers have produced a Japanese pixel adventure game to tell a tale that dates back to the Heisei era...In the name of dreams and passion.","['RPG', 'Adventure', 'Indie', 'Pixel Graphics', 'RPGMaker', 'Horror', 'Story Rich', 'Female Protagonist', 'Anime', 'Atmospheric', 'Visual Novel', 'Singleplayer', 'Psychological Horror', 'Puzzle', '2D']"
1672970,Minecraft Dungeons,2021-09-22,True,False,False,Very Positive,91,6271,19.99,19.99,0.0,"Fight your way through an exciting action-adventure game, inspired by classic dungeon crawlers and set in the Minecraft universe!","['Dungeon Crawler', 'Hack and Slash', 'Adventure', 'Action', 'RPG', 'Action RPG', 'Action-Adventure', 'Exploration', 'Top-Down', 'Arcade', 'Isometric', 'Colorful', 'Cute', 'Voxel', 'Loot', 'Fantasy', 'Atmospheric', 'Family Friendly', 'Funny', 'Magic']"
2067850,Drakensang Online,2022-09-27,True,False,False,Mixed,63,657,0.0,0.0,0.0,"Explore a world of magic and intrigue, filled with terrifying monsters and ferocious enemies! Discover the mysteries of Dracania, battle against the forces of evil and become a hero in Drakensang Online, the award-winning action RPG.","['Action', 'Adventure', 'Free to Play', 'Hack and Slash', 'RPG', 'MMORPG', 'Action RPG', 'Dungeon Crawler', 'Fantasy', 'PvP', 'Character Customization', 'Inventory Management', 'Massively Multiplayer', 'Co-op', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Point & Click', 'Loot', 'Early Access']"
22380,Fallout: New Vegas,2010-10-19,True,False,False,Overwhelmingly Positive,96,138015,9.99,9.99,0.0,Welcome to Vegas. New Vegas. Enjoy your stay!,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'Exploration', 'Story Rich', 'First-Person', 'Action', 'Adventure', 'Sci-fi', 'FPS', 'Western', 'Atmospheric', 'Action RPG', 'Survival', 'Character Customization', 'Sandbox', 'Shooter', 'Third Person']"
239140,Dying Light,2016-04-21,True,True,True,Overwhelmingly Positive,95,263869,9.89,29.99,67.0,"First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.","['Zombies', 'Survival Horror', 'Horror', 'Online Co-Op', 'Open World', 'Parkour', 'First-Person', 'Survival', 'Open World Survival Craft', 'FPS', 'Action', 'Gore', 'PvE', 'PvP', 'Stealth', 'Post-apocalyptic', 'Story Rich', 'Hack and Slash', 'Action RPG', 'RPG']"
448280,Job Simulator,2016-04-05,True,False,False,Very Positive,91,3041,19.99,19.99,0.0,"In a world where robots have replaced all human jobs, step into the ""Job Simulator"" to learn what it was like 'to job'.","['VR', 'Simulation', 'Funny', 'Singleplayer', 'First-Person', 'Robots', 'Comedy', 'Physics', 'Memes', 'Family Friendly', 'Sandbox', 'Casual', 'Sci-fi', 'Atmospheric', 'Realistic', 'Action', 'Indie', 'Psychological Horror', 'Job Simulator', 'Futuristic']"
667970,VTOL VR,2017-08-03,True,False,False,Overwhelmingly Positive,98,9567,29.99,29.99,0.0,"VTOL VR is a near-futuristic combat flight game built for Virtual Reality. Pilot advanced multi-role jets, using your hands to flip switches, press buttons, and manipulate the virtual flight controls.","['Flight', 'VR', 'Combat', 'Jet', 'Simulation', 'Military', 'War', 'Realistic', 'Action', 'Vehicular Combat', 'Physics', 'Artificial Intelligence', 'Naval Combat', '6DOF', 'Singleplayer', 'Level Editor', 'Futuristic', 'First-Person', 'Multiplayer', 'Sandbox']"
812140,Assassin's Creed® Odyssey,2018-10-05,True,False,False,Very Positive,89,120043,59.99,59.99,0.0,"Choose your fate in Assassin's Creed® Odyssey. From outcast to living legend, embark on an odyssey to uncover the secrets of your past and change the fate of Ancient Greece.","['Open World', 'RPG', 'Singleplayer', 'Assassin', 'Action', 'Adventure', 'Historical', 'Stealth', 'Story Rich', 'Female Protagonist', 'Third Person', 'Parkour', 'Sexual Content', 'Choices Matter', 'Multiplayer', 'Violent', 'Nudity', 'Atmospheric', 'Great Soundtrack', 'Gore']"
1338770,Sniper Ghost Warrior Contracts 2,2021-06-04,True,False,False,Very Positive,85,6084,39.99,39.99,0.0,"SGW Contracts 2 is a modern warfare shooter set in the Middle East. Play as Raven, Contract Sniper Assassin, as you take out a series of targets across a dramatic single-player campaign. With extreme-range shots exceeding 1000m, gear up for the most challenging entry to the series yet.","['FPS', 'Sniper', 'Shooter', 'Stealth', 'Gun Customization', 'Realistic', 'Tactical', 'Singleplayer', 'Action', 'Military', 'First-Person', 'Multiplayer', 'War', 'Physics', 'Modern', 'Combat', 'Gore', 'Assassin', '3D', 'Violent']"
1347970,Patch Quest,2021-05-07,True,False,False,Very Positive,98,457,14.99,14.99,0.0,"In a labyrinth surrounded by vicious monsters, Explorers must rely on their Lasso to survive! Capture and tame ANY monster to leap, glide, surf, tunnel and websling through a treacherous, patchwork maze. This roguelike/metroidvania seems cute, but it’s a deceptively difficult bullet-hell challenge!","['Roguevania', 'Roguelite', 'Metroidvania', 'Procedural Generation', 'Bullet Hell', 'Action Roguelike', 'Local Co-Op', '2D', 'Twin Stick Shooter', 'Action-Adventure', 'Roguelike', 'Action', 'Co-op', 'Indie', 'Cute', 'Cartoony', 'Difficult', 'Colorful', 'Family Friendly', 'Early Access']"
1382320,Antonball Deluxe,2021-03-05,True,False,False,Very Positive,97,208,14.99,14.99,0.0,"The breakout title from Summitsphere, Antonball Deluxe is a retro, high-octane smorgasbord of ballbusting arcade action! Antonball Deluxe quite literally turns the breakout genre on its head, blending traditional brick-breaking gameplay with tight, intense platforming.","['Adventure', 'Arcade', 'Platformer', '2D Platformer', 'Puzzle Platformer', '2D', 'Colorful', 'Pixel Graphics', 'Comedy', 'Family Friendly', 'Funny', 'Old School', 'Retro', 'PvP', 'Multiplayer', 'Action', 'Singleplayer', 'Competitive', 'Indie', 'Casual']"
1586800,Lil Gator Game,2022-12-14,True,False,False,Overwhelmingly Positive,99,1435,19.99,19.99,0.0,"Embark on an adorable adventure, discover new friends and uncover everything the island has to offer. Climb, Swim, Glide and slide your way into the hearts of the many different characters you meet on your travels!","['Casual', 'Cozy', 'Relaxing', 'Cute', 'Family Friendly', 'Wholesome', 'Funny', 'Short', 'Colorful', 'LGBTQ+', 'Indie', 'Adventure', '3D Platformer', '3D', 'Collectathon', 'Third Person', 'Singleplayer', 'Action-Adventure', 'Comedy', 'RPG']"
1789480,Marauders,2022-10-03,True,False,False,Mostly Positive,78,8047,29.99,29.99,0.0,"Marauders is a tactical first-person multiplayer looter shooter set in a sci-fi universe. As a space pirate, work solo, or in a squad with up to 3 other players to navigate a hostile battleground, hunt for loot, craft new weapons and gear, and salvage what you’ll need to survive.","['Early Access', 'Looter Shooter', 'FPS', 'Perma Death', 'PvP', 'Shooter', 'First-Person', 'Space Sim', 'Alternate History', 'Open World', 'Action', 'Realistic', 'Space', 'Loot', 'Military', 'Tactical', 'Atmospheric', 'War', 'Combat', ""1990's""]"
12710,Overlord™: Raising Hell,2008-02-28,True,False,False,Very Positive,92,1355,9.99,9.99,0.0,"How evil can you get? Discover how corruptible you are in Overlord, the twisted fantasy action adventure where you can be evil (or really evil). In the game's seriously warped fantasy world, players will become the Overlord and get first-hand experience of how absolute power corrupts absolutely.","['RPG', 'Action', 'Villain Protagonist', 'Dark Fantasy', 'Third Person', 'Fantasy', 'Singleplayer', 'Adventure', 'Comedy', 'Funny', 'Strategy', 'Dark Humor', 'Action RPG', 'Puzzle', 'Action-Adventure', 'RTS', 'Atmospheric', 'Story Rich', 'Hack and Slash', 'Open World']"
544750,SOULCALIBUR VI,2018-10-18,True,False,False,Very Positive,82,7459,9.59,59.99,84.0,"Bring more than your fists to the fight! Featuring all-new battle mechanics and characters, SOULCALIBUR VI marks a new era of the historic franchise. Welcome back to the stage of history!","['Fighting', 'Action', 'Character Customization', 'Multiplayer', 'Fantasy', 'Swordplay', 'Arcade', 'Local Multiplayer', 'Nudity', '3D Fighter', 'Competitive', 'Singleplayer', 'Great Soundtrack', 'Female Protagonist', 'Anime', 'Medieval', 'Story Rich', ""Beat 'em up"", 'Sexual Content', 'RPG']"
